.row_id,Feature,SHAP_value,Feature_value,Feature_value_scaled
57,Initial Breadth,0.057919640094041824,0.55294924,0.6716630344973648
58,Delta Breadth,0.21002253890037537,0.026368138,0.6398138142802786
58,Delta Pi,-0.022309157997369766,-2.90157e-4,0.6231774513260514
58,Delta SNV Density,-0.031342580914497375,-0.080022709,0.38993509851576513
58,Disinfection Type,-0.05911430483683944,NA,NA
58,Initial Breadth,0.03983490914106369,0.278074694,0.33764579556061486
59,Delta Breadth,-0.30761420726776123,-0.105282829,0.544994362137287
59,Delta Pi,0.04328877106308937,0.001084375,0.6411757484085987
59,Delta SNV Density,-0.04973651096224785,1.910306189,0.4236497894492899
59,Disinfection Type,-0.015235252678394318,NA,NA
59,Initial Breadth,0.0880037397146225,0.282831991,0.34342668444925745
60,Delta Breadth,0.17531591653823853,0.119317567,0.7067591177263511
60,Delta Pi,-0.07382141798734665,-7.41747e-4,0.6172642743468996
60,Delta SNV Density,0.05750415846705437,-1.37804408,0.36794758208451106
60,Disinfection Type,-0.0777455740608275,NA,NA
60,Initial Breadth,0.0368257611989975,0.391549276,0.4755358516633062
61,Delta Breadth,-0.13482917845249176,-0.046288549,0.5874840258035648
61,Delta Pi,0.03361770510673523,7.06053e-4,0.6362219519536136
61,Delta SNV Density,-0.03632042929530144,1.949599083,0.42431538184380563
61,Disinfection Type,0.3632561485283077,NA,NA
61,Initial Breadth,0.08747932314872742,0.447176452,0.5431319096022929
62,Delta Breadth,0.11868942528963089,0.101915725,0.6942257261203564
62,Delta Pi,-0.0235738568007946,-0.001630389,0.6056282828123053
62,Delta SNV Density,0.083356112241745,-4.319080207,0.318128617919456
62,Disinfection Type,-0.08092524204403162,NA,NA
62,Initial Breadth,0.03461916372179985,0.493465001,0.5993800182626285
63,Delta Breadth,0.21798290312290192,0.097357637,0.6909428379135455
63,Delta Pi,-0.010240615345537663,-0.002369586,0.5959491431425649
63,Delta SNV Density,0.07260533422231674,-7.484934691,0.2645013980283979
63,Disinfection Type,0.025948784314095974,NA,NA
63,Initial Breadth,-0.021378230303525925,0.629210659,0.7643330506282093
64,Delta Breadth,0.2922345697879791,0.064904143,0.6675687405458759
64,Delta Pi,0.15614618360996246,-0.007866699,0.5239692453516568
64,Delta SNV Density,0.11822086572647095,-1.079764749,0.37300021206271655
64,Disinfection Type,0.14617820270359516,NA,NA
64,Initial Breadth,0.03999384865164757,0.144519385,0.17535439314925994
65,Delta Breadth,0.17716403305530548,0.003251235,0.6231642436189201
65,Delta Pi,-0.009987645782530308,0,0.6269768040414343
65,Delta SNV Density,-0.018207989633083344,0,0.3912906236776163
65,Disinfection Type,0.040935720317065716,NA,NA
65,Initial Breadth,0.013911226764321327,0.015205182,0.018216623683452855
66,Delta Breadth,0.17678992450237274,0.002044184,0.6222948849112954
66,Delta Pi,0.017347302287817,0.001213003,0.642860019823985
66,Delta SNV Density,-0.028544098138809204,0,0.3912906236776163
66,Disinfection Type,0.036033921875059605,NA,NA
66,Initial Breadth,0.017895575612783432,0.010194212,0.012127480879393849
67,Delta Breadth,-0.03693759813904762,-0.001221741,0.6199426559357186
67,Delta Pi,-0.011877840384840965,0.00280549,0.6637122474375251
67,Delta SNV Density,-0.029785193502902985,0.032673247,0.39184408417628397
67,Disinfection Type,0.01835378585383296,NA,NA
67,Initial Breadth,0.009810118936002254,0.068742011,0.0832725703479684
68,Delta Breadth,0.0037834697868674994,-2.93989e-4,0.6206108541143509
68,Delta Pi,2.7093017706647515e-4,0.004951903,0.6918176526487835
68,Delta SNV Density,-0.018477005884051323,0.022978469,0.3916798618488749
68,Disinfection Type,-0.04940139455720782,NA,NA
68,Initial Breadth,0.0016917248722165823,0.041218307,0.049826797542972555
69,Delta Breadth,-0.24221234023571014,-0.028221951,0.6004961970278573
69,Delta Pi,0.037892524152994156,0.00270561,0.6624044059957799
69,Delta SNV Density,-0.013662033714354038,0.029534835,0.3917909218116575
69,Disinfection Type,-0.01911481749266386,NA,NA
69,Initial Breadth,0.016891177743673325,0.055659423,0.0673751000819982
70,Delta Breadth,0.15081316232681274,0.00737795,0.6261364424896679
70,Delta Pi,0.060062091797590256,-0.004140476,0.572760883923782
70,Delta SNV Density,-0.02338009886443615,-0.016578799,0.3910097911554659
70,Disinfection Type,-0.1034802389331162,NA,NA
70,Initial Breadth,-0.01862720586359501,0.034522006,0.0416897037172336
71,Delta Breadth,-0.062170933932065964,-0.009441212,0.6140227166076224
71,Delta Pi,0.01753367856144905,3.93272e-4,0.6321263577006052
71,Delta SNV Density,0.011619219556450844,0.003010879,0.3913416257280941
71,Disinfection Type,0.3503761920146644,NA,NA
71,Initial Breadth,-0.01136978343129158,0.038303795,0.046285191871387285
72,Delta Breadth,0.08536560833454132,0.013223,0.6303462439926709
72,Delta Pi,-0.043339621275663376,0.002062903,0.6539887186759993
72,Delta SNV Density,-0.03589121252298355,0.00858727,0.3914360856433766
72,Disinfection Type,-0.0687266425229609,NA,NA
72,Initial Breadth,-0.004486687481403351,0.047745006,0.05775779737935335
73,Delta Breadth,0.12269466370344162,0.016417002,0.6326466716058127
73,Delta Pi,-0.031861063092947006,0.003025559,0.6665938589537787
73,Delta SNV Density,-0.016024403274059296,-0.029107199,0.3907975693792982
73,Disinfection Type,0.02326556434854865,NA,NA
73,Initial Breadth,0.01078163180500269,0.057729363,0.0698904135354481
74,Delta Breadth,-0.03882957249879837,-7.44606e-4,0.6202863046025625
